id,label,count,relevant,event
Q25457593,Q25457593,1,,
Q849242,hereditary monarchy,1,,
Q584683,elective monarchy,1,,
Q2281232,safety notice,1,,
Q16001941,Aegyo,1,,
Q254917,oldest human,1,,
Q2326597,Q2326597,1,,
Q109645213,arts form by movement,1,,
Q27048411,Norwegian Men's U23 National Road Race Championships,1,,1
Q27280960,DL-aviglycine,1,,
Q3269787,1-acyl-sn-glycero-3-phosphoserine,1,,
Q423364,propranolol,1,,
Q72280624,"5-[(1-carboxyethenyl)oxy]-6-hydroxycyclohexa-1,3-diene-1-carboxylic acid",1,,
Q1020557,"DL-glyceric acid 1,3-biphosphate",1,,
Q2739886,[5-(6-aminopurin-9-yl)-3-hydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate,1,,
Q27161527,4-Hydroxycyclohexylcarboxylic acid,1,,
Q85561504,L-lyxose,1,,
Q27162312,methyl DL-glutamate,1,,
Q35982075,ureidosuccinate,1,,
Q102005676,antheridiogen,1,,
Q64746723,tetrahydropyran,1,,
Q353098,bitter substance,1,,
Q105031956,"7-hydroxy-7-(hydroxymethyl)-1-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-1H,4aH,7aH-cyclopenta[c]pyran-4-carboxylic acid",1,,
Q6130186,(1RS)-taxine A,1,,
Q7842197,trimetaphan (RS)-camsilate,1,,
Q27190018,β-ionone,1,,
Q27133171,3-isopropenyl-6-oxoheptanoic acid,1,,
Q106964015,L-mannose,1,,
Q27139081,4-hydroxytryptophan,1,,
Q3554956,but-2-ene,1,,
Q27181620,3-hydroxy-2-phenylpropanoic acid (8-methyl-8-azabicyclo[3.2.1]octan-3-yl) ester,1,,
Q420460,organolithium compound,1,,
Q27109854,3-(imidazol-5-yl)lactate,1,,
Q27276123,DL-homocysteine thiolactone,1,,
Q16850825,callipeltin,1,,
Q27140242,O-isovalerylcarnitine,1,,
Q3995932,tosufloxacin,1,,
Q5520261,(RS)-4-hydroxyvaleric acid,1,,
Q19520980,"2,2,2-trifluoroethyl N-[3-methyl-1-[(4-methylbenzoyl)amino]butan-2-yl]carbamate",1,,
Q2574209,plan,1,,
Q27280908,DL-tryptophan mustard,1,,
Q3054030,endothall,1,,
Q102338170,BIA 2-024,1,,
Q1092543,(E/Z)-cinnamyl chloride,1,,
Q76015101,sulfite salt,1,,
Q73359265,organoammonium salt,1,,
Q18349264,6-Acetoxydihydrotheaspirane (unspecified stereochemistry),1,,
Q27276626,lysine DL-lactate,1,,
Q4634142,3-fluoromethcathinone,1,,
Q26840987,methoxamine hydrochloride,1,,
Q26840859,4-(4-nitrophenylazo)aniline,1,,
Q105289306,2-tridecenal,1,,
Q72465044,"2,3-dibromosuccinic acid",1,,
Q411342,potassium DL-lactate,1,,
Q72499881,cis-Pinane,1,,
Q204185,(E/Z)-cinnamonitrile,1,,
Q230007,4-methylaminorex,1,,
Q1142381,parasitic cone,1,,
Q2293382,Q2293382,1,,
Q82006196,"1,2-Cyclopentanediol",1,,
Q27078020,"3-[(2,4,6-trimethoxyphenyl)methylidene]-1H-indol-2-one",1,,
Q6034610,Q6034610,1,,
Q27313304,Kakamega Dawidowicz & Wesolowska (2016),1,,
Q26995609,CECAFA Women's Championship,1,,1
Q2962054,traditional chiefdom in Cameroon,1,,
Q2224254,Paid To Click,1,,
Q22908419,first interracial kiss on television,1,,
Q27681895,Q27681895,1,,
Q2900397,Soundbar,1,,
Q16058933,video game addiction,1,,
Q27154917,3-octanol,1,,
Q11798648,Operon,1,,
Q581809,spline,1,,
Q71524933,neuraminic acids,1,,
Q15426227,"8,10-diphenyllobelidiol",1,,
Q27149703,"all-trans-5,6-Epoxyretinoic acid",1,,
Q27105831,benzene oxide,1,,
Q104846827,Bénéteau First 40.7,1,,
Q3228731,Lecheria,1,,
Q27921877,Grand Prix of Wales,1,,
Q1711334,youth church,1,,
Q573520,Solved game,1,,
Q669221,Arithmograph,1,,
Q53696,Hylidae,1,,
Q6232685,Template:Infobox museum,1,,
Q28016830,Hazelia Taylor (1920),1,,
Q49122786,whipping agent,1,,
Q19417957,Q19417957,1,,
Q4216659,Kasli iron sculpture,1,,
Q4851537,ballast,1,,
Q1360761,gaiden,1,,
Q28112831,Megasoma Boisduval (1833),1,,
Q2750307,WDF World Cup,1,,
Q1325045,toucan,1,,
Q22907686,Peer-to-peer banking,1,,
Q1196475,South Asian Games,1,,
Q1640682,Educational Wall Picture,1,,
Q2223098,Salut,1,,
Q108738778,fighter squadron,1,,
Q5183758,Credit Union Service Organization,1,,
Q38155399,ambassador of Jamaica,1,,
Q249178,Kitchen god,1,,
Q28381728,Dominant Negative Variant,1,,
Q2989454,commune nouvelle,1,,
Q63552,Unrecognized ethnic groups in China,1,,
Q1033379,medical cannabis,1,,
Q28059330,Telefone,1,,
Q19577496,Pan American Fencing Championships,1,,1
Q13376282,Aureole,1,,
Q100034524,Q100034524,1,,
Q5333342,econometric models,1,,
Q187014,Sylviidae,1,,
Q987061,scenic design,1,,
Q65030610,Julio Torres,1,,
Q9828000,comissão permanente da Câmara dos Deputados do Brasil,1,,
Q2737176,intraplate earthquake,1,,1
Q1565153,Israeli law,1,,
Q2448831,Nac Mac Feegle,1,,
Q2137664,Cabinet of the Gambia,1,,
Q855849,Biathlon World Championships 2017,1,,1
Q15856664,Antenna sword,1,,
Q17123626,Hillforts in Britain,1,,
Q51159762,deliberate poisoning,1,,
Q28858005,Compound File Binary File Format,1,,
Q829925,Petroicidae,1,,
Q28871219,Megalestes Salvadori (1875),1,,
Q19868442,Broadcom chipset,1,,
Q33229575,Luperina,1,,
Q2067521,Pehuenche people,1,,
Q3960554,silloge,1,,
Q758295,atypical antipsychotic,1,,
Q1250298,co-orbital object,1,,
Q29383137,German Darts Open,1,,
Q106850206,coke oven,1,,
Q194163,broadband,1,,
Q29222941,Christ en croix,1,,
Q19904053,embroidered lace,1,,
Q29341647,Nevermannia Fisher (1927),1,,
Q3024485,Desmarestiaceae,1,,
Q29367260,Gulfstream G550,1,,
Q21551050,tiraz,1,,
Q221769,taiko,1,,
Q1265690,dungchen,1,,
Q204638,cornett,1,,
Q27135032,hot water storage tank,1,,
Q29565297,Citrococcus,1,,
Q17501827,Unturned,1,,
Q17005571,Indigenous land rights,1,,
Q247914,erythrite,1,,
Q10914750,lazurite,1,,
Q2253357,National colours of Germany,1,,
Q192272,Mammut,1,,
Q18356299,Scutella,1,,
Q3198719,arable farming,1,,
Q5069704,Chambre du Roi,1,,
Q841563,Netherlands women's national football team,1,,
Q620861,loft,1,,
Q15868308,AC Sparta Praha,1,,
Q7429954,Scandinavian Design,1,,
Q1069928,Chinese poetry,1,,
Q537198,jueju,1,,
Q29515497,High school course,1,,
Q382310,moot court,1,,
Q5470040,Formation patch,1,,
Q494291,folksonomy,1,,
Q105528595,vocabulary label template,1,,
Q30065758,City library in Łaziska Górne,1,,
Q33137300,New Town Hall in Turek,1,,
Q18878,Nicktoons,1,,
Q6098556,Rally Islas Canarias,1,,
Q6459121,LMS Patriot Class,1,,
Q25893885,vehicle ramming,1,,
Q64485107,training certificate,1,,
Q7162621,penetrating trauma,1,,
Q3135735,hime kaidō,1,,
Q11381457,tenmachō,1,,
Q634195,onryō,1,,
Q3631847,voice chat in online gaming,1,,
Q10594993,nature programme,1,,
Q20427295,Resort Police,1,,
Q2941235,Iroquois war club,1,,
Q31240343,phantom brewery,1,,
Q87399465,aerial photograph collection,1,,
Q1344719,Urban Enterprise Zone,1,,
Q60495698,socken,1,,
Q2819136,AEG N.I,1,,
Q4294369,Blaniulidae,1,,
Q782044,cat behavior,1,,
Q3926105,Template:Userbox,1,,
Q138919,curare,1,,
Q31860592,Huam,1,,
Q14872797,mitotic spindle assembly checkpoint signaling,1,,
Q3190149,Jurande,1,,
Q37812355,lime casein,1,,
Q21605471,11 Vendémiaire,1,,
Q48605054,Burial in the Carpathians,1,,
Q5048719,cashback reward program,1,,
Q133319,Ochnaceae,1,,
Q1325371,Littorinidae,1,,
Q38208170,arachnid anatomy,1,,
Q107300184,Child pornography in Japan,1,,
Q1140178,conventual church,1,,
Q6362309,Q6362309,1,,
Q745446,Scutum,1,,
Q1907757,concrete construction,1,,
Q40702,ひ,1,,
Q5079636,Vaccinium,1,,
Q2287198,infant formula,1,,
Q15646299,společnost s ručením omezeným,1,,
Q1998131,Nordic Battle Group,1,,
Q1143344,Global variable,1,,
Q1141429,flow cytometry,1,,
Q40455734,ambassador of Bhutan,1,,
Q41071806,NKOS workshop,1,,
Q21416230,Phlebolepididae,1,,
Q18611618,Pycnodontidae,1,,
Q41150423,"Aethalodes Thomas, 1923",1,,
Q41157239,"Platyrhinus Peters, 1865",1,,
Q17280224,Heterodontidae,1,,
Q6546242,Mobile light tower,1,,
Q111133555,Q111133555,1,,
Q368205,cartouche,1,,
Q98518221,Q98518221,1,,
Q7631670,submersible drilling rig,1,,
Q41550461,×Pyraria,1,,
Q9063445,Q9063445,1,,
Q66311351,Kronan,1,,
Q3699922,Orbiniidae,1,,
Q42531004,RBC Pro Challenge,1,,
Q1003496,Eluru,1,,
Q81471,flag of Estonia,1,,
Q13370235,mole,1,,
Q13597976,2-in-1 PC,1,,
Q223710,Old Believers,1,,
Q23138,Chaos Computer Club,1,,
Q264236,law reform,1,,
Q149,Nyan Cat,1,,
Q56317286,Nanoalloy,1,,
Q11908236,Q11908236,1,,
Q4054763,abyssal channel,1,,
Q252717,tertulia,1,,
Q16919300,rental vacancy rate,1,,
Q11712088,Index,1,,
Q1132965,sea bathing,1,,
Q110988122,Q110988122,1,,
Q60198938,business foundation,1,,
Q22299153,mitotic S phase,1,,
Q14864173,cell junction assembly,1,,
Q14878196,cellular response to heat,1,,
Q14883428,"base-excision repair, AP site formation",1,,
Q14902243,"nucleotide-excision repair, DNA gap filling",1,,
Q14864012,siderophore-dependent iron import into cell,1,,
Q1431332,gene silencing,1,,
Q14819456,platelet degranulation,1,,
Q14865944,regulation of immune response,1,,
Q14905553,toll-like receptor 9 signaling pathway,1,,
Q21095173,stimulatory C-type lectin receptor signaling pathway,1,,
Q21436506,interleukin-18-mediated signaling pathway,1,,
Q21173629,interleukin-9-mediated signaling pathway,1,,
Q14902477,glycogen metabolic process,1,,
Q22281871,glucuronate catabolic process to xylulose 5-phosphate,1,,
Q14851950,regulation of metabolic process,1,,
Q14907828,long-chain fatty-acyl-CoA biosynthetic process,1,,
Q21101233,fatty acid alpha-oxidation,1,,
Q14913823,sphingolipid biosynthetic process,1,,
Q14878765,glycosphingolipid metabolic process,1,,
Q21209320,cholesterol biosynthetic process via lathosterol,1,,
Q14890603,regulation of cholesterol biosynthetic process,1,,
Q14327689,glucocorticoid biosynthetic process,1,,
Q14913195,ketone body biosynthetic process,1,,
Q14758905,energy reserve metabolic process,1,,
Q14907827,positive regulation of cellular metabolic process,1,,
Q14907441,nitric oxide metabolic process,1,,
Q14851797,tetrahydrobiopterin metabolic process,1,,
Q21113699,biotin metabolic process,1,,
Q14872690,ubiquinone biosynthetic process,1,,
Q21106464,L-serine biosynthetic process,1,,
Q21097145,carnitine biosynthetic process,1,,
Q14908996,lysine catabolic process,1,,
Q21135650,agmatine biosynthetic process,1,,
Q21123704,polyamine biosynthetic process,1,,
Q595994,urea cycle,1,,
Q21110355,glycine catabolic process,1,,
Q14916242,sulfur amino acid catabolic process,1,,
Q14908091,7-methylguanosine mRNA capping,1,,
Q21104789,cytidine to uridine editing,1,,
Q21100321,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",1,,
Q21114293,peptidyl-diphthamide biosynthetic process from peptidyl-histidine,1,,
Q14883156,C-terminal protein lipidation,1,,
Q14864044,membrane depolarization,1,,
Q14903977,activation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway,1,,
Q4780527,apoptotic DNA fragmentation,1,,
Q14864900,single fertilization,1,,
Q14864868,regulation of axonogenesis,1,,
Q5768379,hippo signaling,1,,
Q14633918,positive regulation of cell cycle,1,,
Q14872727,lipid transport,1,,
Q14859673,ion transport,1,,
Q14890413,very-low-density lipoprotein particle clearance,1,,
Q14890408,high-density lipoprotein particle clearance,1,,
Q14882487,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",1,,
Q38686,Golden Retriever,1,,
Q1166072,financial transaction,1,,
Q5248961,December 19,1,,
Q5249023,December 21,1,,
Q5249030,December 26,1,,
Q33034,December 31,1,,
Q6155664,January 12,1,,
Q6155670,January 16,1,,
Q6155833,January 23,1,,
Q13404091,January 25,1,,
Q6155851,January 27,1,,
Q5439848,February 2,1,,
Q5439851,February 5,1,,
Q5439723,February 10,1,,
Q5439730,February 14,1,,
Q5439735,February 15,1,,
Q5439739,February 17,1,,
Q6756700,March 18,1,,
Q6756815,March 25,1,,
Q4781994,April 9,1,,
Q4781968,April 21,1,,
Q4781969,April 22,1,,
Q4781970,April 23,1,,
Q4781971,April 24,1,,
Q13217549,May 19,1,,
Q6796400,May 30,1,,
Q6312177,June 3,1,,
Q6312186,June 6,1,,
Q6312188,June 7,1,,
Q6311966,June 15,1,,
Q13365778,June 23,1,,
Q6312171,June 29,1,,
Q6310651,July 7,1,,
Q6310444,July 16,1,,
Q6310637,July 29,1,,
Q4820496,August 15,1,,
Q4820545,August 19,1,,
Q7452083,September 15,1,,
Q7452131,September 19,1,,
Q7452194,September 21,1,,
Q7076907,October 1,1,,
Q7076981,October 9,1,,
Q7076864,October 10,1,,
Q7076956,October 20,1,,
Q21613611,12 Brumaire,1,,
Q7076969,October 28,1,,
Q16947325,November 5,1,,
Q7064627,November 10,1,,
Q7064754,November 24,1,,
Q15839446,Handley Page W.8,1,,
Q219694,Complutense University of Madrid,1,,
Q1237385,canon,1,,
Q1989350,megaprime,1,,
Q5046566,Q5046566,1,,
Q842366,Joss stick,1,,
Q19121951,4-AT-C Trimotor,1,,
Q6087607,Israeli checkpoint,1,,
Q47472773,National Physics Olympiad,1,,
Q10578285,feeder transport,1,,
Q196473,DL-panthenol,1,,
Q103142,capillary,1,,
Q5435635,F.180 Oiseau Bleu,1,,
Q47531953,JR-2,1,,
Q4614845,Burmese Wikipedia,1,,
Q3964987,soubrette,1,,
Q107737723,Wikidata property for authority control for referees,1,,
Q60077995,Electrical Power Transmission and Interconnexion,1,,
Q7901127,Urs,1,,
Q55630875,QR code payment,1,,
Q797225,interference,1,,
Q16962047,pillar tomb,1,,
Q11448974,building site,1,,
Q3055087,condensed tannin,1,,
Q5526450,gasholder house,1,,
Q3417006,Weather radio,1,,
Q105152850,(E/Z)-xerocomic acid,1,,
Q24896079,Facial expression databases,1,,
Q52160321,type B amphora,1,,
Q645512,GWR 2301 Class,1,,
Q100252623,pakihi,1,,
Q106908136,wildlife management area of Michigan,1,,
Q2963322,Chicago Park District,1,,
Q48078443,regional park,1,,
Q2088399,"Main Street, U.S.A.",1,,
Q2615857,Coronation of the French monarch,1,,
Q50266545,First Level Administrative Governor Constituency in South Korea,1,,
Q14758919,positive regulation of cell migration,1,,
Q22276127,carbohydrate derivative catabolic process,1,,
Q14912755,carnitine transport,1,,
Q14863314,"mitochondrial electron transport, NADH to ubiquinone",1,,
Q21110519,"mitochondrial electron transport, succinate to ubiquinone",1,,
Q17629404,grihyasutra,1,,
Q50330129,Tour of Mediterrennean,1,,
Q15635088,McDonnell Douglas MD-82,1,,
Q43649390,Wikidata Q identifier,1,,
Q27164112,"(2R)-3-(3,4-dihydroxyphenyl)-2-[3-(3,4-dihydroxyphenyl)-1-oxoprop-2-enoxy]propanoic acid",1,,
Q3702866,Darwin Tennis International,1,,
Q22107757,Astenognathus,1,,
Q14484909,Ammobates,1,,
Q13429521,Anaphes,1,,
Q1783823,coordination,1,,
Q64825396,Boglodite,1,,
Q11075067,Atriplex hastata L. (1753),1,,
Q1787017,cancer registry,1,,
Q1487658,GWR 1600 Class,1,,
Q740662,camera lucida,1,,
Q28812506,configured software environment,1,,
Q20820424,credit,1,,
Q1392680,Horizontal sundial,1,,
Q7783111,Thermo galvanometer,1,,
Q26965,psychrometer,1,,
Q1982706,electrometer,1,,
Q100148318,anthropomorphic bull,1,,
Q6510160,Learning automata,1,,
Q80786305,Q80786305,1,,
Q11736884,catalytic recombiner,1,,
Q655870,environmentally friendly,1,,
Q759494,Integrated circuit packaging,1,,
Q55946299,Steef,1,,
Q3152834,Paritarian Institution,1,,
Q88647,hornwork,1,,
Q53844621,mouse spindle cell neoplasm,1,,
Q55345445,Monarch Disease Ontology release 2018-06-29sonu,1,,
Q60668107,mixture of isomers,1,,
Q2037180,otopexy,1,,
Q13231055,CNC machine,1,,
Q7890746,United States Men's Curling Championship,1,,1
Q483400,gyroscope,1,,
Q2268906,semantic relation,1,,
Q54823685,Sugar loaf,1,,
Q48767175,national scenic area,1,,
Q54959403,Q54959403,1,,
Q55084702,mouse sensor,1,,
Q5025632,Cambridge City Council election,1,,
Q3368715,dental pulp disease,1,,
Q25183990,Category:Destroyed churches in Italy,1,,
Q1877265,Lumitype,1,,
Q55260480,constituency of the municipal council of Desamparados,1,,
Q736161,tournament,1,,1
Q27503001,professional athlete,1,,
Q570246,Botola,1,,
Q7406594,Salvation Army Brass Band,1,,
Q27657885,Faculty of Science and Engineering,1,,
Q48817437,Military officers' club,1,,
Q1779476,United States Senior Open,1,,
Q6034127,initial point,1,,
Q2161141,organic redox reaction,1,,
Q49576635,list of public housing estates in Brunei,1,,
Q13319256,Orthodox Chinese character,1,,
Q2074906,laser weapon,1,,
Q743438,team leader,1,,
Q1124842,drug metabolism,1,,
Q108607306,X-linked genetic disorder,1,,
Q557429,acute disease,1,,
Q1503438,dive computer,1,,
Q1754258,Roman military diploma,1,,
Q1310787,Felsenkeller bei Fischbach,1,,
Q60169603,Q60169603,1,,
Q7226489,Polyhalogen ions,1,,
Q901402,geographer,1,,
Q17300700,Q17300700,1,,
Q7380572,Rural community council,1,,
Q10607900,Officers' Training Corps,1,,
Q48964712,Great War Remembrance Race,1,,
Q1823479,lighting designer,1,,
Q16358610,instructor,1,,
Q17897,LGBT history,1,,
Q931513,Campeonato Brasileiro Série D,1,,
Q5259416,dental engine,1,,
Q2384798,input-output device,1,,
Q7232516,Portsmouth City Council election,1,,
Q10748471,RNA structure,1,,
Q56318101,Q56318101,1,,
Q3417032,tracking transmitter,1,,
Q1502277,homology sphere,1,,
Q862376,shooting-brake,1,,
Q48759219,Judo Grand Prix Agadir,1,,
Q762277,nightlight,1,,
Q7460345,shade of red,1,,
Q870114,electroshock weapon,1,,
Q213449,eating,1,,
Q24997544,Lotteries in Australia,1,,
Q1346922,saddlebag,1,,
Q25600821,antiaromatic compound,1,,
Q2019180,traffic warning sign,1,,
Q99192939,Q99192939,1,,
Q1292216,electric fence,1,,
Q56477883,electoral ward of Gosnells City Council,1,,
Q56678820,2018 ATP Shenzhen Open,1,,
Q445275,alto saxophone,1,,
Q3855544,metato,1,,
Q56850173,envoy to the Electorate of Cologne,1,,
Q277339,Ferrari 250 GTO,1,,
Q56772244,Russo-Balt K12/20,1,,
Q16496156,Q16496156,1,,
Q2005853,Charanga,1,,
Q56863109,Grand Prix International de la Pharmacie Centrale de Tunisie,1,,
Q1227885,escutcheon,1,,
Q66459490,class I Planet,1,,
Q48995961,headless content management system,1,,
Q109586141,government agency of Saudi Arabia,1,,
Q60824749,Q60824749,1,,
Q51156416,fifth Monday in September,1,,
Q51156085,fifth Monday in June,1,,
Q11741833,election committee,1,,1
Q57542979,Permanent Representative to the European Free Trade Association,1,,
Q919978,prestige,1,,
Q56724840,PRCDC_0926500,1,,
Q241595,lecithin,1,,
Q57709264,An hour in the night by Joseph-Michel-Ange Pollet,1,,
Q16893108,Hybrid programming language,1,,
Q19614132,Sochi Cup,1,,
Q263917,Chinese name,1,,
Q57924921,butter house,1,,
Q5888332,Home Décor Products,1,,
Q58235907,Rockbiter,1,,
Q1734868,Project 61,1,,
Q2979765,FIBA Europe SuperCup Women,1,,
Q58837228,will o' the wisp from a work of fiction,1,,
Q56036548,Q56036548,1,,
Q1854639,dumpling,1,,
Q4115189,Wikdata Sandbox,1,,
Q423174,anthraquinone,1,,
Q61985536,Class-D Personnel,1,,
Q1430326,Dobsonian telescope,1,,
Q59590893,fictional junkyard,1,,
Q110689200,anthropomorphic reptile,1,,
Q61794098,Small protein,1,,
Q12085385,Q12085385,1,,
Q39398,service dog,1,,
Q59769492,art bookshop,1,,
Q60021471,Q60021471,1,,
Q11643409,Kyōdogangu,1,,
Q11566980,Hiyokechi,1,,
Q60227738,fictional air base,1,,
Q3898276,Pavarotti & Friends,1,,
Q5523207,Gargoyle clan,1,,
Q187865,antiquarian seller,1,,
Q18690818,Q18690818,1,,
Q27494241,condiments and seasonings,1,,
Q2010884,Q2010884,1,,
Q1409462,fire,1,,
Q830763,semy,1,,
Q1974491,Tomos (Eastern Orthodox Church),1,,
Q37230,Central Intelligence Agency,1,,
Q5972989,World Para Alpine Skiing Championships,1,,
Q60589845,CCI International,1,,
Q3825492,Gremlins,1,,
Q72211957,fictional unborn person,1,,
Q27067391,Coptic textile,1,,
Q1539356,gorget,1,,
Q1890261,Sydney to Hobart Yacht Race,1,,
Q1069330,biomarker,1,,
Q904740,railway platform height,1,,
Q72701901,bone fragment,1,,
Q61014201,Aphrodite's Sanctuary Cycling Race,1,,
Q2108084,Q2108084,1,,
Q1655164,Q1655164,1,,
Q82573271,potassium but-2-enoate,1,,
Q75173816,abandoned website,1,,
Q126692,pragmatism,1,,
Q61625052,angle iron,1,,
Q15140859,Enercon E-112,1,,
Q47604,MS-DOS,1,,
Q11969362,folk music duo,1,,
Q61774737,modified acyl-carrier protein,1,,
Q2260076,book cover design,1,,
Q15788410,state of consciousness,1,,
Q733,Paraguay,1,,
Q25206306,dedication,1,,
Q56457912,ústav,1,,
Q1342132,unsafe abortion,1,,
Q16537979,castelliere,1,,
Q20814940,caviste,1,,
Q21170099,Industries,1,,
Q49472753,Aquatic Park,1,,
Q1060379,Commemorative scarabs of Amenhotep III,1,,
Q62707854,Siren,1,,
Q3187082,Journées du logiciel libre de Lyon,1,,
Q11187434,2channeler,1,,
Q210836,Úrvalsdeild,1,,
Q6459265,GNoSR classes V and F,1,,
Q27491742,South-West Indian Ocean tropical cyclone,1,,
Q2563892,Diocese in Europe,1,,
Q28016883,flèche,1,,
Q63197192,family name in Sri Lanka,1,,
Q5513216,GER Class G58,1,,
Q1039728,Panther De Ville,1,,
Q178827,monomer,1,,
Q63378902,Tour de Iskandar Johor,1,,
Q307455,N-formylmethionine,1,,
Q82003493,"2-[2-[(5S,6S,7R,9R,18S,19R)-19-Amino-6-(3,4-dicarboxybutanoyloxy)-18-hydroxy-5,9-dimethylicosan-7-yl]oxy-2-oxoethyl]butanedioic acid",1,,
Q7421004,Saponarin (unspecified stereochemistry),1,,
Q74652587,benzylisoquinoline alkaloid,1,,
Q814207,illness,1,,
Q7390,voice,1,,
Q877775,projective space,1,,
Q5514005,GNR Class N2,1,,
Q3514005,fruit tree forms,1,,
Q3691819,Women's Junior Pan-American Volleyball Cup,1,,
Q15097936,Binnenkanal,1,,
Q2238119,Q2238119,1,,
Q12034608,hospital for long term illness,1,,
Q6705761,Lutheran school,1,,
Q691502,Furrer M25,1,,
Q683455,anatomical pathology,1,,
Q63846082,2019 ATP Lyon Open,1,,
Q707912,Q707912,1,,
Q108377790,Slave plantation,1,,
Q64040392,Chabany Race,1,,
Q64160607,PRUride PH,1,,
Q1554184,Guitarrón,1,,
Q64176778,sexology school,1,,
